RE081 ,DISPONIBLE,654,
RE082 ,DISPONIBLE,655,
RE083 ,DISPONIBLE,656,
RE084 ,DISPONIBLE,657,
RE085 ,DISPONIBLE,658,
RE019 ,CUETE NATURAL / CUETE DE RES,659,
RE027 ,FILETE DE RES LIMPIO,660,
RE024 ,FALDA DE RES,661,
RE010 ,CECINA DE RES NATURAL,662,
RE132 ,RIB EYE NACIONAL,663,
RE022 ,ESPALDILLA DE RES C/HUESO,664,
RE028 ,HAMBURGUESA DE ARRACHERA,665,
RE086 ,DISPONIBLE,666,
RE087 ,DISPONIBLE,667,
RE088 ,DISPONIBLE,668,
RE089 ,DISPONIBLE,669,
RE090 ,DISPONIBLE,670,
RE091 ,DISPONIBLE,671,
RE092 ,DISPONIBLE,672,
RE093 ,DISPONIBLE,673,
RE096 ,DISPONIBLE,674,
RE097 ,DISPONIBLE,675,
RE098 ,DISPONIBLE,676,
RE099 ,DISPONIBLE,677,
RE100 ,MERMA 1 ALMACEN - PRODUCCION,678,
RE101 ,MERMA 2 PRODUCCION- PRODUCTO TERMINADO,679,
RE103 ,DISPONIBLE,680,
RE104 ,DISPONIBLE,681,
RE105 ,DISPONIBLE,682,
RE106 ,DISPONIBLE,683,
RE108 ,DISPONIBLE,684,
RE109 ,DISPONIBLE,685,
RE111 ,DISPONIBLE,686,
RE112 ,DISPONIBLE,687,
RE113 ,DISPONIBLE,688,
RE114 ,DISPONIBLE,689,
RE115 ,DISPONIBLE,690,
RE116 ,DISPONIBLE,691,
RE118 ,DISPONIBLE,692,
RE119 ,DISPONIBLE,693,
RE120 ,DISPONIBLE,694,
RE121 ,DISPONIBLE,695,
RE122 ,DISPONIBLE,696,
RE123 ,DISPONIBLE,697,
RE126 ,DISPONIBLE,698,
RE127 ,DISPONIBLE,699,
RE135 ,DISPONIBLE,700,
RE136 ,DISPONIBLE,701,
RE139 ,DISPONIBLE,702,
RE140 ,DISPONIBLE,703,
RE141 ,DISPONIBLE,704,
RE142 ,DISPONIBLE,705,
RE149 ,DISPONIBLE,706,
RE150 ,DISPONIBLE,707,
RE152 ,DISPONIBLE,708,
RE153 ,DISPONIBLE,709,
RE155 ,DISPONIBLE,710,
RE158 ,DISPONIBLE,711,
RE159 ,DISPONIBLE,712,
RE160 ,DISPONIBLE,713,
RE072 ,EMPUJE RES,714,
RE020 ,ENTRECOT S/HUESO,715,
RE021 ,ESCALOPA DE RES,716,
RT002 ,ESCALOPA DE TERNERA,717,
RB003 ,ESPALDILLA DE BORREGO,718,
RE023 ,FAJAS DE RES,719,
RC009 ,FALDA DE CARNERO,720,
RE124 ,FILETE DE RES IMPORTADO,721,
REM004,GUITARRA,722,
RE154 ,HAMBURGUESA RES SU KARNE,723,
RE031 ,HUESO DE RES,724,
RT001 ,HUESO DE TERNERA,725,
RE032 ,HUESO POROSO Y C/TUETANO,726,
RE102 ,MERMA 3 PRODUCTO TERMINADO - VENTA,727,
RE075 ,MACHACA,728,
RB004 ,MACIZA DE BORREGO,729,
RE034 ,MEDALLONES DE FILETE DE RES,730,
RE095 ,MILANESA DE FILETE DE RES,731,
RE035 ,MILANESA DE RES,732,
RT005 ,MILANESA DE TERNERA,733,
RE156 ,MOLIDA DE ARRACHERA,734,
RE036 ,MOLIDA DE RES 80/20,735,
RE037 ,MOLIDA DE RES 90/10,736,
RE038 ,MOLIDA DE RES MAGRA,737,
RE125 ,MOLIDA DE SIRLON,738,
RT009 ,MOLIDA DE TERNERA,739,
RT003 ,MOLLEJAS DE TERNERA,740,
RE148 ,MORCILLA,741,
RE040 ,NEW YORK NACIONAL,742,
RC004 ,PECHO DE CARNERO,743,
RE045 ,PECHO DE RES,744,
RT006 ,PECHO DE TERNERA,745,
RE046 ,PESCUEZO DE RES,746,
RB002 ,PIERNA DE BORREGO,747,
RC005 ,PIERNA DE CARNERO S/H,748,
RB006 ,PIERNA DE CORDERO,749,
RV002 ,PIERNA DE VENADO,750,
RE073 ,PORTER HOUSE ANGUS,751,
RC003 ,PULPA DE CARNERO,752,
RE047 ,PULPA DE RES EN CUBOS,753,
RT007 ,PULPA DE TERNERA,754,
RE048 ,PUNTAS DE BISTECK,755,
RE013 ,PUNTAS DE FILETE DE RES,756,
RE049 ,PUNTAS DE RES,757,
RC002 ,RACK DE CARNERO,758,
RE146 ,RACK DE CORDERO FRANCES,759,
RE080 ,RACK DE CORDERO IMPORTADO,760,
RE050 ,RECORTE DE ARRACHERA,761,
RC010 ,REDO��A,762,
RC008 ,RETAZO DE CARNERO,763,
RE052 ,RETAZO DE RES C/ HUESO,764,
RE131 ,RIB EYE PZ BASICA CHOICE,765,
RE130 ,RIB EYE PZ PORCIONADO,766,
RE145 ,RIB EYE ROLL CAB,767,
RE053 ,RIB-EYE LIP ON 112 A CAB,768,
RT008 ,RI��ON DE TERNERA,769,
RE067 ,SABANA DE FILETE DE RES,770,
RE055 ,SABANA DE RES,771,
RE056 ,SEBO,772,
RE151 ,SHORT RIB ANGUS,773,
RE138 ,SHORT RIB CAB .400 GRS.,774,
RE143 ,SHORT RIB PIEZA BASICA,775,
RE057 ,SIRLON,776,
RE058 ,SOLOMILLO,777,
RE062 ,T-BONE,778,
RE110 ,TAMPIQUE��A DE BISTECK,779,
RE060 ,TAMPIQUE��A DE FILETE,780,
RE061 ,TASAJO DE RES,781,
RE133 ,TOP SIRLON,782,
RE063 ,TOP SIRLON C/PICA��A,783,
RE094 ,VACIO IMPORTADO CHOICE,784,
RE064 ,VACIO TIPO ARGENTINO,785,
RV001 ,VENADO,786,
PO012 ,PATAS DE POLLO,787,
PO006 ,HAMBURGUESA DE POLLO,788,
PO020 ,PECHUGA ENTERA DE POLLO,789,
PV018 ,PECHUGA DE PAVO NATURAL,790,
PO001 ,ALAS DE POLLO,791,
PO002 ,ALITAS ADOBADAS,792,
PO050 ,ALITAS ADOBADAS IQF,793,
PO038 ,HUACAL RABADILLA,794,
PO033 ,MEDALLONES DE PECHUGA,795,
PO031 ,MOLLEJAS LIMPIAS,796,
PO010 ,MUSLO,797,
PO055 ,PECHUGA BRASILE��A,798,
PO040 ,PECHUGA MARIPOSA,799,
PO035 ,PIERNA DE POLLO,800,
PO022 ,PIERNA Y MUSLO,801,
PO011 ,NUGGET DE POLLO,802,
POM002,PECHUGA ENTERA DE POLLO,803,
POM001,POLLO ENTERO (ROSTICERO),804,
PC003 ,HUEVO DE CODORNIZ,805,
PA013 ,PATO CANADIENSE / MAPLE,806,
PA041 ,PATO ENTERO,807,
PA017 ,PECHUGA DE PATO,808,
PVM001,PECHUGA DE PAVO NATURAL,809,
PO003 ,BISTECK DE PIERNA Y MUSLO,810,
PO042 ,BLOCK DE FOLE GRAS,811,
PC001 ,CODORNIZ,812,
PC002 ,CODORNIZ DESHUESADA,813,
POM003,CUBOS DE POLLO (PECHUGA CON ALAS),814,
PO008 ,DEDOS DE POLLO ( TENDER),815,
PO013 ,DISPONIBLE,816,
PO014 ,DISPONIBLE,817,
PO015 ,DISPONIBLE,818,
PO016 ,DISPONIBLE,819,
PO017 ,DISPONIBLE,820,
PO018 ,DISPONIBLE,821,
PO023 ,DISPONIBLE,822,
PO024 ,DISPONIBLE,823,
PO026 ,DISPONIBLE,824,
PO027 ,DISPONIBLE,825,
PO032 ,DISPONIBLE,826,
PO036 ,DISPONIBLE,827,
PO037 ,DISPONIBLE,828,
PO041 ,DISPONIBLE,829,
PO045 ,DISPONIBLE,830,
PO047 ,DISPONIBLE,831,
PO052 ,DISPONIBLE,832,
PO005 ,FAJITAS DE PECHUGA DE POLLO FRESCAS,833,
PO004 ,FAJITAS DE PIERNA Y MUSLO,834,
PO049 ,FILETE DE PECHUGA IQF,835,
PO039 ,GALLINA,836,
PO007 ,HIGADO DE POLLO,837,
PO030 ,HUESO DE POLLO,838,
PO100 ,MERMA 1 ALMACEN - PRODUCCION,839,
PO101 ,MERMA 2 PRODUCCION- PRODUCTO TERMINADO,840,
PO102 ,MERMA 3 PRODUCTO TERMINADO - VENTA,841,
PV008 ,MOLIDA DE PECHUGA DE PAVO,842,
PO009 ,MOLIDA DE PECHUGA DE POLLO,843,
PO054 ,NUGGET PIERNA Y MUSLO,844,
PV014 ,PAVO AHUMADO,845,
PV015 ,PAVO NATURAL,846,
PO019 ,PECHUGA DE POLLO APLANADA,847,
PO021 ,PECHUGA ENTERA DESHUESADA,848,
PO051 ,PECHUGA MARINADA / TROZOS DE PECHUGA,849,
PO056 ,PECHUGA ORGANICA,850,
PO099 ,PELLEJO DE POLLO,851,
PV037 ,PIERNA DE PAVO,852,
PO043 ,PIERNA Y MUSLO DESHUESADO,853,
PO048 ,PIERNA Y MUSLO IQF,854,
PO044 ,POLLITO DE LECHE (CORNISH),855,
PO025 ,POLLO ENTERO VACIO,856,
PO046 ,POLLO ORGANICO,857,
PO053 ,RECORTE DE FAJITAS CONGELADA,858,
PO028 ,RETAZO DE POLLO,859,
PO029 ,RETAZO DE POLLO SIN ALAS,860,
CE058 ,BARRIGA DE CERDO,861,
CE001 ,BISTECK DE CERDO,862,
CE003 ,CABEZA DE CERDO,863,
CE004 ,CABEZA DE LOMO,864,
CE041 ,CACHETE DE CERDO,865,
CE005 ,CARNE AL PASTOR,866,
CE007 ,CARRILLERA (PECHO DE CERDO),867,
CE008 ,CECINA ENCHILADA DE CERDO,868,
CE009 ,CHAMORRO,869,
CE010 ,CHICHARRON DELGADO,870,
CE011 ,CHICHARRON GRUESO,871,
CE012 ,CHICHARRON PRENSADO,872,
CE016 ,CHULETA AHUMADA,873,
CE017 ,CHULETA NATURAL,874,
CE069 ,CODILLO DE CERDO,875,
CEM004,CORBATA / CARRILLERA DE CERDO,876,
CE018 ,COSTILLA C/FALDA DE CERDO,877,
CE020 ,COSTILLA DE CERDO,878,
CE072 ,COSTILLA DE CERDO BBQ,879,
CE019 ,COSTILLAC/LOMO DE CERDO,880,
CE021 ,CUERO,881,
CE002 ,PIERNA DE CERDO JAMONADA,882,
CE006 ,PORK BELLY,883,
CE013 ,ASIENTO DE MANTECA,884,
CE014 ,SANCOCHO,885,
CE015 ,MASCARA DE CERDO,886,
CE029 ,DISPONIBLE,887,
CE031 ,DISPONIBLE,888,
CE035 ,DISPONIBLE,889,
CE036 ,DISPONIBLE,890,
CE043 ,DISPONIBLE,891,
CE044 ,DISPONIBLE,892,
CE045 ,DISPONIBLE,893,
CE047 ,DISPONIBLE,894,
CE048 ,DISPONIBLE,895,
CE049 ,DISPONIBLE,896,
CE052 ,DISPONIBLE,897,
CE053 ,DISPONIBLE,898,
CE056 ,DISPONIBLE,899,
CE059 ,SOLOMILLO,900,
CE060 ,DISPONIBLE,901,
CE062 ,DISPONIBLE,902,
CE065 ,DISPONIBLE,903,
CE066 ,DISPONIBLE,904,
CE067 ,DISPONIBLE,905,
CE068 ,DISPONIBLE,906,
CE070 ,DISPONIBLE,907,
CE071 ,DISPONIBLE,908,
CE061 ,DISPONIBLE,909,
CEM005,ENTRECOT DE CERDO,910,
CE022 ,ESCALOPA DE CERDO,911,
CE023 ,ESPALDILLA DE CERDO,912,
CE024 ,ESPINAZO DE CERDO,913,
CE025 ,FALDA DE CERDO,914,
CE078 ,FILETE DE CERDO,915,
CE026 ,FILETE DE CERDO LOMO TIF,916,
CE027 ,HUESO DE CERDO,917,
CL001 ,LECHON,918,
CE028 ,LOMO EN CA��A,919,
CE063 ,LOMO PE��ARANDA EMBUCHADO,920,
CE030 ,LONJA DE TOCINO,921,
CE032 ,MANTECA BLANCA,922,
CE100 ,MERMA 1 ALMACEN - PRODUCCION,923,
CE101 ,MERMA 2 PRODUCCION- PRODUCTO TERMINADO,924,
CE102 ,MERMA 3 PRODUCTO TERMINADO - VENTA,925,
CE033 ,MILANESA DE CERDO,926,
CE034 ,MOLIDA DE CERDO,927,
CE055 ,MOLIDA MIXTA,928,
CE074 ,PALETA C/PIEL DE CERDO,929,
CE046 ,PANCETA,930,
CE064 ,PANZA DE CERDO / BARRIGA DE CERDO,931,
CE076 ,PECHO DE CERDO,932,
CE077 ,PIC NIC DE CERDO / CHEMIZ,933,
CEM003,PIC NIC DE CERDO / CHEMIZ,934,
CEM001,PIERNA DE CERDO / C-HUESO-CODILLO /COMBO,935,
CE057 ,PIERNA DE CERDO C/HUESO,936,
CEM002,PIERNA DE CERDO S/ HUESO, CODILLO,
CE037 ,PIERNA DE CERDO S/HUESO,,
CE051 ,PIERNA HORNEADA,,
CL079 ,PORCION DE LECHON CONFITADO,,
CE038 ,PULPA DE CERDO,,
CE039 ,PUNTAS DE CECINA ENCHILADA,,
CE040 ,PUNTAS DE CERDO,,
CE042 ,RECORTE DE CHULETA,,
CE054 ,RETAZO DE CERDO / PAPADA,,
CE075 ,TOCINO FRESCO CRUDO,,
CE050 ,TOCINO ENTERO,,
CE079 ,RECORTE PARA LONGANIZA,,
LA001 ,CREMA ALPURA,,
LA092 ,CREMA CARRANCO,,
LA093 ,CREMA CARRANCO DE .900,,
LA002 ,CREMA CHANTILLY,,
LA004 ,CREMA COMERCIAL,,
LA116 ,CREMA DE RANCHO,,
LA076 ,CREMA LALA,,
LA042 ,CREMA LINCOT,,
LA003 ,CREMA PARA BATIR LINCOTT,,
LA094 ,CREMEROS,,
LA121 ,DANETT DE VAINILLA,,
LA075 ,DANONINOS,,
LA104 ,DEDOS DE QUESO,,
LA067 ,QUESO MOSSARELLA FRESCO,,
LA068 ,JOCOQUE,,
LA071 ,QUESO CAMEMBERT,,
LA072 ,QUESO DE RANCHO,,
LA085 ,QUESO GOUDA BLUE BELL,,
LA112 ,QUESO ASADERO,,
LA109 ,QUESO FRESCO PAISA (BARRA 3KG),,
LA057 ,FORTILECHE,,
LA005 ,LECHE ALPURA,,
LA122 ,LECHE ALPURA DE SABOR,,
LA078 ,LECHE ALPURA LIGHT,,
LA096 ,LECHE ENTERA CARRANCO,,
LA006 ,MANTEQUILLA,,
LA007 ,MANTEQUILLA GLORIA,,
LA123 ,MANTEQUILLA GLORIA .090,,
LA008 ,MANTEQUILLA IBERIA,,
LA061 ,MANTEQUILLA PORCION,,
LA009 ,MANTEQUILLA SAN ANTONIO,,
LA119 ,MARGARINA DORADA,,
LA046 ,MARGARINA FLEX AZUL,,
LA083 ,MARGARINA FLEX ROJA,,
LA053 ,MARGARINA IBERIA,,
LA095 ,MARGARINA SIN SAL,,
LA051 ,MARGARINA UNTARELLA,,
LA106 ,MEDIA CREMA,,
LA100 ,MERMA 1 ALMACEN - PRODUCCION,,
LA101 ,MERMA 2 PRODUCCION- PRODUCTO TERMINADO,,
LA102 ,MERMA 3 PRODUCTO TERMINADO - VENTA,,
LA073 ,MI LECHE,,
LA070 ,NUTRILECHE,,
LA010 ,QUESO AMARILLO BIOLAC,,
LA066 ,QUESO AMARILLO CHIPILO REBANADO,,
LA011 ,QUESO AMARILLO LIQUIDO,,
LA115 ,QUESO A��EJO,,
LA079 ,QUESO ASADERO BIOLAC,,
LA012 ,QUESO BLANCO,,
LA064 ,QUESO BLANCO CHILCHOTA,,
LA113 ,QUESO BLUE,,
LA091 ,QUESO BRIE,,
LA020 ,QUESO CABRA,,
LA088 ,QUESO CAMEMBERT,,
LA013 ,QUESO CANASTO,,
LA014 ,QUESO CANASTO RAYADO,,
LA015 ,QUESO CANASTO REBANADO,,
LA084 ,QUESO CHEDAR,,
LA016 ,QUESO CHIHUAHUA,,
LA052 ,QUESO CHIHUAHUA ARCONOR,,
LA017 ,QUESO CHILCHOTA SELLO DE ORO,,
LAM001,QUESO COMITECMOLIDO,,
LA018 ,QUESO COTIJA,,
LA040 ,QUESO COTTAGE LYNCOT,,
LA019 ,QUESO CREMA,,
LA110 ,QUESO DE OVEJA,,
LA021 ,QUESO DOBLE CREMA,,
LA120 ,QUESO EDAM,,
LA105 ,QUESO ESTILO SUIZO,,
LA022 ,QUESO FETA,,
LA023 ,QUESO FONTINA,,
LA103 ,QUESO GORGONZOLA,,
LA024 ,QUESO GOUDA,,
LA086 ,QUESO GOUDA PEDACERIA,,
LA025 ,QUESO GRUYERE,,
LA118 ,QUESO JERSEY,,
LA026 ,QUESO MANCHEGO,,
LA041 ,QUESO MANCHEGO BLUE BELL,,
LA027 ,QUESO MANCHEGO NOCHEBUENA,,
LA090 ,QUESO MANCHEGO OBEJA .480,,
LA087 ,QUESO MANCHEGO OBEJA DE .480,,
LA108 ,QUESO MASCARPONE DE .227,,
LA028 ,QUESO MOZZARELLA,,
LA029 ,QUESO OAXACA,,
LA048 ,QUESO OAXACA DON TO��O,,
LA058 ,QUESO OAXACA MI QUESO,,
LA043 ,QUESO OAXACA PIONEROS,,
LA117 ,QUESO PANELA,,
LAM-003 ,QUESO OAXACA,,
LA044 ,QUESO PANELA ABAJE��O,,
LA031 ,QUESO PANELA CHILCHOTA,,
LA049 ,QUESO PANELA DAPSA,,
LA030 ,QUESO PANELA LA FRANJA,,
LA114 ,QUESO PANELA LA VILLITA,,
LA111 ,QUESO PANELA LOS VOLCANES,,
LA055 ,QUESO PANELA NORMEX,,
LA063 ,QUESO PANELA PIJIJIAPAN,,
LA032 ,QUESO PARMESANO,,
LA060 ,QUESO PARMESANO KRAFT DE .227 GRS,,
LA033 ,QUESO PHILADELPHIA,,
LA034 ,QUESO PHILADELPHIA DE .190 GRS.,,
LA089 ,QUESO PORT SALUT,,
LA065 ,QUESO PROVOLONE,,
LA035 ,QUESO RANCHERO,,
LA082 ,QUESO RAYADO,,
LA045 ,QUESO RAYADO HACIENDA SAN DIEGO,,
LA050 ,QUESO RAYADO VENECIA,,
LA036 ,QUESO RICCOTA DE .453,,
LA037 ,QUESO ROQUEFORT,,
LA059 ,QUESO SIERRA BB,,
LA081 ,QUESO SINCHO,,
LA107 ,RECORTE DE MANCHEGO,,
LA038 ,REQUESON,,
LA056 ,REQUESON SAN MARTIN,,
LA080 ,YAKULT,,
LA099 ,YOGURT CREMOSO DE FRUTAS (CARRANCO) .250 GRS.,,
LA077 ,YOGURT INDIVIDUAL,,
LA074 ,YOGURT PARA BEBER,,
LA098 ,YOGURT PARA BEBER (CARRANCO) .236 ML.,,
LA054 ,YOGURT PARMALAC CUB. DE 4 LTS,,
LA047 ,YOGURT PREMIER CUB. C/4 LTS.,,
LA062 ,YOGURT YOPLAIT DE 1 LT.,,
LA069 ,YOGURT YOPLAIT INDIVIDUAL,,
LA039 ,YOGURTH LT.,,
LA097 ,YOHURT CREMOSO DE FRUTAS (CARRANCO) .125 GRS.,,
LA124 ,QUESO CABRA CENIZO,,
LA125 ,QUESO FRAYLES,,
VR042 ,PANZA DE RES SURTIDA (LIBRO Y CALLO) / PANZA DE RES,,
VR044 ,PATA DE RES / PICADA,,
VC002 ,BUCHE,,
VC069 ,LENGUA DE CERDO,,
VC036 ,NANA (CERDO),,
VC068 ,TROMPA DE CERDO / MASCARA,,
VC031 ,MANITAS DE CERDO / PATAS DE CERDO,,
VC047 ,PAPADA DE CERDO,,
VR108 ,SESOS,,
VR153 ,TUETANO RES LIMPIO,,
VR013 ,COLA DE RES,,
VC035 ,MORONGA / RELLENA,,
VR033 ,LENGUA DE RES PRECOCIDA / PUNTA DE LENGUA DE RES,,
VR030 ,HIGADO DE RES,,
VR043 ,PATA DE RES /ENTERA,,
VR100 ,MERMA 1 ALMACEN - PRODUCCION,,
VR101 ,MERMA 2 PRODUCCION- PRODUCTO TERMINADO,,
VR102 ,MERMA 3 PRODUCTO TERMINADO - VENTA,,
VC100 ,MERMA 1 ALMACEN - PRODUCCION,,
VC101 ,MERMA 2 PRODUCCION- PRODUCTO TERMINADO,,
VC102 ,MERMA 3 PRODUCTO TERMINADO - VENTA,,
EML009,AZUCAR,,
EML007,CANELA MOLIDA,,
EML006,CHILE GUAJILLO,,
EM045 ,CHISTORRA,,
EM005 ,CHORIZO ARGENTINO,,
EM055 ,CHORIZO ROJO,,
EM037 ,CHORIZO PANPLONA,,
EM042 ,CHORIZO TIPO ESPA��OL,,
EM050 ,CHORIZO VERDE,,
EML008,CILANTRO MOLIDO,,
EML005,COMINO MOLIDO,,
EM033 ,CUBOS DE JAMON,,
EML011,ERITORBATO,,
EM040 ,HUESO JAMON,,
EM031 ,JAMON AMERICANO,,
EM001 ,JAMON COCIDO,,
EM023 ,JAMON COCIDO MURGATI,,
EM002 ,JAMON DE PAVO,,
EM038 ,JAMON DE PAVO AHUMADO,,
EM022 ,JAMON DE PAVO LA MONTA��ESA,,
EM025 ,JAMON DE PAVO MURGATI,,
EM035 ,JAMON DE PAVO SWAN,,
EM003 ,JAMON DE PECHUGA DE PAVO,,
EM004 ,JAMON DE PIERNA SUPREMO,,
EM053 ,JAMON ENTERO,,
EM006 ,JAMON SERRANO,,
EM039 ,JAMON SERRANO CINTA DE ORO,,
EM007 ,JAMON TIPO YORK,,
EM008 ,JAMON VIRGINIA,,
EM029 ,JAMON VIRGINIA MURGATI,,
EM046 ,LOMO TIPO CANADIENSE,,
EM052 ,LONGANIZA COMERCIAL,,
EM051 ,LONGANIZA H,,
EML010,MAZOS DE TRIPA,,
EM100 ,MERMA 1 ALMACEN - PRODUCCION,,
EM101 ,MERMA 2 PRODUCCION- PRODUCTO TERMINADO,,
EM102 ,MERMA 3 PRODUCTO TERMINADO - VENTA,,
EM009 ,MORTADELA,,
EM010 ,MORTADELA ENCHILADA,,
EM028 ,MORTADELA MURGATI,,
EM011 ,PASTEL DE POLLO,,
EM034 ,PASTEL MOSAICO MURGATI,,
EM012 ,PASTEL PIMIENTO,,
EM013 ,PEPPERONI REBANADO,,
EM044 ,PIERNA ESPA��OLA (ENCHILADA),,
FV033 ,CAMOTE BLANCO,,
FV034 ,CAMOTE AMARILLO,,
FV035 ,CARAMBOLA,,
FV036 ,CEBOLLA AMARILLA,,
FV037 ,CEBOLLA BLANCA,,
FV038 ,CEBOLLA CAMBRAY CON RABO,,
FV039 ,CEBOLLA CAMBRAY SIN RABO,,
FV040 ,CEBOLLA MORADA,,
FV041 ,CEBOLLIN,,
FV042 ,CHABACANO FRUTA SECA,,
FV043 ,CHAMPI��ON,,
FV044 ,CHAMPI��ON BOTON,,
FV045 ,CHAYOTE SIN ESPINAS,,
FV046 ,CHIA,,
FV047 ,CHICHARO CHINO,,
FV048 ,CHICHARO LIMPIO,,
FV049 ,CHICHARO VAINA,,
FV050 ,CHICHAROS CONGELADOS,,
FV051 ,CHILACA,,
FV052 ,CHILACAYOTE,,
FV053 ,CHILE CUARESME��O ROJO,,
FV054 ,CHILE CUARESME��O VERDE,,
FV055 ,CHILE DE ARBOL,,
FV056 ,CHILE HABANERO,,
FV057 ,CHILE MANZANO,,
FV058 ,CHILE POBLANO NORMAL,,
FV059 ,CHILE POBLANO P/RELLENAR,,
FV060 ,CHILE POBLANO GRANDE,,
FV061 ,CHILE SERRANO VERDE,,
FV062 ,CHILES GUEROS,,
FV063 ,CILANTRO,,
FV064 ,CIRUELA,,
FV065 ,COCO DE AGUA LIMPIO,,
FV066 ,COL BLANCA,,
FV067 ,COL DE BRUSELAS,,
FV068 ,COL MORADA,,
FV069 ,COLIFLOR,,
FV070 ,CORAZON DE LECHUGA,,
FV071 ,CORAZON DE LECHUGA SUCREEN,,
FV072 ,DATIL FRUTA SECA,,
FV073 ,DURAZNO,,
FV074 ,DURAZNO MELOCOTON,,
FV075 ,ECHALOT,,
FV076 ,ECHALOT GRANDE,,
FV077 ,ECHALOT LIMPIO,,
FV078 ,EJOTE,,
FV079 ,EJOTE FRANCES,,
FV080 ,ELOTE BABY,,
FV081 ,ELOTE CONGELADO,,
FV082 ,ELOTE EN GRANO,,
FV083 ,ELOTE ENTERO LIMPIO,,
FV084 ,ENDIVIA,,
FV085 ,ENDIVIA,,
FV086 ,ENELDO,,
FV087 ,EPAZOTE,,
FV088 ,ESPARRAGO,,
FV089 ,ESPARRAGO GRANDE,,
FV090 ,ESPINACA BABY,,
FV091 ,ESPINACA LIMPIA,,
FV092 ,ESTRAGON,,
FV093 ,FLOR DE CALABAZA,,
FV094 ,FLORES COMESTIBLES,,
FV095 ,FLORES DE COLORES,,
FV096 ,FRAMBUESA,,
FV097 ,FRESA,,
FV098 ,FRESA SELECCIONADA,,
FV099 ,GARBANZOS,,
FV100 ,GERMEN DE ALFALFA,,
FV101 ,GERMEN DE BROCOLI,,
FV102 ,GERMEN DE SOYA,,
FV103 ,GERMEN DE TRIGO,,
FV104 ,GRANADA ROJA,,
FV105 ,GRANO DE ELOTE,,
FV106 ,GUANABANA,,
FV107 ,GUAYABA,,
FV108 ,HABA FRESCA PELADA,,
FV109 ,HABA VERDE,,
FV110 ,HIERBA DE OLOR,,
FV111 ,HIERBABUENA,,
FV112 ,HIGO CRISTALIZADO,,
FV113 ,HINOJO,,
FV114 ,HIGO,,
FV115 ,HOJA DE AGUACATE,,
FV116 ,HOJA DE LAUREL,,
FV117 ,HOJA DE MAIZ,,
FV118 ,HOJA DE PLATANO,,
FV119 ,HOJA PARA MIXIOTE,,
FV120 ,HOJA DE NARANJO,,
FV121 ,HOJA SANTA,,
FV122 ,HONGO SALVAJE,,
FV123 ,HONGOMORILLA FRESCA TEMPORADA,,
FV124 ,HONGO PORTOBELLO,,
FV125 ,HUAUZONTLE,,
FV126 ,HUITLACOCHE,,
FV127 ,JAMAICA,,
FV128 ,JENGIBRE,,
FV129 ,JICAMA,,
FV130 ,JITOMATE BOLA,,
FV131 ,JITOMATE CHERRY,,
FV132 ,JITOMATE GUAJE,,
FV133 ,JITOMATE SALADETT PARA MOLER,,
FV134 ,JITOMATE SALADETT 1ERA,,
FV135 ,JITOMATE GUAJE PARA MOLER,,
FV136 ,JITOMATE PERA AMARILLA,,
FV137 ,KIWI,,
FV138 ,LAUREL,,
FV139 ,LECHUGA BOK CHOI,,
FV140 ,LECHUGA CHICORIA,,
FV141 ,LECHUGA ESCAROLA,,
FV142 ,LECHUGA FRECE,,
FV143 ,LECHUGA OREJONA,,
FV144 ,LECHUGA FRANCESA,,
FV145 ,LECHUGA ITALIANA,,
FV146 ,LECHUGA LARGA,,
FV147 ,LECHUGA SANGRIA,,
FV148 ,LECHUGA RADICCIO,,
FV149 ,LECHUGA ROMANA,,
FV150 ,LECHUGA ZUCRINNI,,
FV151 ,LIMA,,
FV152 ,LIMON CON SEMILLA,,
FV153 ,LIMON SIN SEMILLA,,
FV154 ,LIMON MEYER,,
FV155 ,MAMEY,,
FV156 ,MANDARINA,,
FV157 ,MANGO MANILA,,
FV158 ,MANGO NI��O,,
FV159 ,MANGO ATAULFO,,
FV160 ,MANGO CONGELADO,,
FV161 ,MANGO PETACON,,
FV162 ,MANZANA AMARILLA,,
FV163 ,MANZANA GALA,,
FV164 ,MANZANA GOLDEN,,
FV165 ,MANZANA ROJA,,
FV166 ,MANZANA VERDE (SMITH),,
FV167 ,MANZANILLA,,
FV168 ,MARACUYA,,
FV169 ,MEJORANA,,
FV170 ,MELON VALENCIANO,,
FV171 ,MELON CHINO,,
FV172 ,MENTA VERDE,,
FV173 ,NABO,,
FV174 ,NAPA,,
FV175 ,NARANJA,,
FV176 ,NOPAL,,
FV177 ,NOPAL CAMBRAY,,
FV178 ,NUEZ DE CASTILLA LIMPIA,,
FV179 ,OREGANO,,
FV180 ,PAPA ALPHA,,
FV181 ,PAPA ATLANTIS,,
FV182 ,PAPA BLANCA,,
FV183 ,PAPA CAMBRAY,,
FV184 ,PAPALO,,
FV185 ,PAPAYA MARADOL,,
FV186 ,PENCA DE MAMEY,,
FV187 ,PEPINO,,
FV188 ,PERA RED BARTLETT,,
FV189 ,PERA YELLOW BARTLETT,,
FV190 ,PERA BOSS/CAF��,,
FV191 ,PERA DE ANJOU,,
FV192 ,PEREJIL CHINO,,
FV193 ,PEREJIL LISO,,
FV194 ,PERSIMO,,
FV195 ,PIMIENTO AMARILLO,,
FV196 ,PIMIENTO ROJO,,
